sample	gene	gene_start	gene_end	seg_start	seg_end	seg_length	cf	tcn	lcn	cn_state	filter	tsg	seg	median_cnlr_seg	segclust	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs
P-0004351-T01-IM5	GLI1	57853918	57866045	46123750	111856700	65732950	0.236358296438116	3	1.0	GAIN	PASS	False	29	0.0584549043918117	12	2.0	554	28	0	False
P-0004351-T01-IM5	NOTCH2	120454176	120612240	120199189	145209330	25010141	0.3	6	nan	AMP (many states)	suppress_segment_too_large	True	4	0.559951669740328	17	nan	19	73	1	False
P-0004481-T01-IM5	AXIN2	63524681	63557765	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	22	1	False
P-0004481-T01-IM5	BRIP1	59758627	59940882	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	31	4	False
P-0004481-T01-IM5	CD79B	62006100	62009714	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	False	43	0.815235189613716	26	4.0	456	7	1	False
P-0004481-T01-IM5	H3-3B																			
P-0004481-T01-IM5	HOXB13	46802125	46806540	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	8	0	False
P-0004481-T01-IM5	MAP3K14	43340486	43394511	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	False	43	0.815235189613716	26	4.0	456	30	0	False
P-0004481-T01-IM5	PPM1D	58677544	58743641	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	False	43	0.815235189613716	26	4.0	456	14	0	False
P-0004481-T01-IM5	PRKAR1A	66507921	66547460	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	False	43	0.815235189613716	26	4.0	456	15	3	False
P-0004481-T01-IM5	RAD51C	56769934	56812972	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	12	2	False
P-0004481-T01-IM5	RNF43	56429861	56494956	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	19	2	False
P-0004481-T01-IM5	RPTOR	78518619	78940171	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	False	43	0.815235189613716	26	4.0	456	57	7	False
P-0004481-T01-IM5	SOX9	70117161	70122561	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	10	1	False
P-0004481-T01-IM5	SPOP	47676246	47755596	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	True	43	0.815235189613716	26	4.0	456	12	0	False
P-0004481-T01-IM5	SRSF2	74730197	74733456	43342100	80783024	37440924	0.54236484149116	5	1.0	AMP	suppress_segment_too_large	False	43	0.815235189613716	26	4.0	456	5	1	False
P-0004498-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0004505-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0004590-T01-IM5	CCND3	41902671	42018095	36653700	41909438	5255738	0.435188784368624	42	nan	AMP	PASS	False	16	3.17303871409908	30	nan	52	12	3	False
P-0004590-T01-IM5	CDK4	58141510	58149796	58142350	60263350	2121000	0.435188784368624	46	nan	AMP	PASS	False	36	3.30279619452078	31	nan	13	10	1	False
P-0004590-T01-IM5	MDM2	69201956	69244466	66943250	69233700	2290450	0.435188784368624	34	nan	AMP	PASS	False	38	2.8801411248995	29	nan	11	23	2	False
P-0004590-T01-IM5	NBN	90945564	91015456	81288925	90996800	9707875	0.435188784368624	13	nan	AMP	PASS	True	27	1.65677525402393	27	nan	35	33	8	True
P-0004590-T01-IM5	PIM1	37137979	37143202	36653700	41909438	5255738	0.435188784368624	42	nan	AMP	PASS	False	16	3.17303871409908	30	nan	52	11	1	False
P-0004590-T01-IM5	VEGFA	43737921	43754224	43738400	54635950	10897550	0.435188784368624	19	nan	AMP	suppress_segment_too_large	False	17	2.12729117079078	28	nan	75	18	3	False
P-0004671-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0004772-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0004884-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0004931-T02-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0004932-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005006-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005028-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005101-T01-IM5	AXIN2	63524681	63557765	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	25	8	False
P-0005101-T01-IM5	BRAF	140419127	140624728	57659737	158451100	100791363	0.918135788977126	3	1.0	GAIN	PASS	False	20	0.457008411807189	20	2.0	623	103	1	False
P-0005101-T01-IM5	BRCA1	41196312	41322262	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	62	13	False
P-0005101-T01-IM5	BRIP1	59758627	59940882	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	43	3	False
P-0005101-T01-IM5	CD79B	62006100	62009714	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	9	0	False
P-0005101-T01-IM5	CDK12	37617764	37721160	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	39	0	False
P-0005101-T01-IM5	ERBB2	37844167	37886679	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	47	0	False
P-0005101-T01-IM5	H3-3B																			
P-0005101-T01-IM5	HOXB13	46802125	46806540	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	9	2	False
P-0005101-T01-IM5	MAP3K14	43340486	43394511	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	35	4	False
P-0005101-T01-IM5	PDPK1	2587965	2653189	114934	89883007	89768073	1.0	2	1.0	DIPLOID	PASS	False	36	-0.046236292432236	13	1.0	858	13	2	False
P-0005101-T01-IM5	PPM1D	58677544	58743641	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	19	2	False
P-0005101-T01-IM5	PRKAR1A	66507921	66547460	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	21	2	False
P-0005101-T01-IM5	RAD51C	56769934	56812972	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	18	1	False
P-0005101-T01-IM5	RAD51D	33419227	33448541	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	20	2	False
P-0005101-T01-IM5	RARA	38465444	38513895	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	20	0	False
P-0005101-T01-IM5	RNF43	56429861	56494956	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	23	2	False
P-0005101-T01-IM5	SOX9	70117161	70122561	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	12	0	False
P-0005101-T01-IM5	SPOP	47676246	47755596	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	True	38	0.471147519092619	20	2.0	666	17	3	False
P-0005101-T01-IM5	STAT3	40465342	40540586	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	39	4	False
P-0005101-T01-IM5	STAT5A	40439565	40463961	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	37	5	False
P-0005101-T01-IM5	STAT5B	40351186	40428725	30267350	74681435	44414085	0.918135788977126	3	1.0	GAIN	PASS	False	38	0.471147519092619	20	2.0	666	37	0	False
P-0005101-T01-IM5	SUZ12	30264037	30328064	114669	30264450	30149781	1.0	2	1.0	DIPLOID	PASS	False	37	-0.0223548599483782	13	1.0	427	31	0	True
P-0005119-T02-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005126-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005227-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005233-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005233-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0005234-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005272-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005280-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005280-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0005290-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005297-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005297-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0005313-T02-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005336-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005336-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0005362-T02-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005362-T03-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0005442-T01-IM5	H1-2																			
P-0005442-T01-IM5	H2BC5																			
P-0005442-T01-IM5	H3C1																			
P-0005442-T01-IM5	H3C2																			
P-0005442-T01-IM5	H3C3																			
P-0005442-T01-IM5	H3C4																			
P-0005442-T01-IM5	H3C6																			
P-0005442-T01-IM5	H3C7																			
P-0005442-T01-IM5	H3C8																			
P-0005485-T01-IM5	GLI1	57853918	57866045	57489250	58142450	653200	0.3	28	nan	AMP	PASS	False	15	2.27428687255282	4	nan	29	29	6	False
P-0005517-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005545-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005614-T01-IM5	H1-2																			
P-0005614-T01-IM5	H2BC5																			
P-0005614-T01-IM5	H3C1																			
P-0005614-T01-IM5	H3C2																			
P-0005614-T01-IM5	H3C3																			
P-0005614-T01-IM5	H3C4																			
P-0005614-T01-IM5	H3C6																			
P-0005614-T01-IM5	H3C7																			
P-0005614-T01-IM5	H3C8																			
P-0005648-T01-IM5	CCNE1	30302805	30315215	20101750	31706450	11604700	0.418346499972769	11	nan	AMP	suppress_segment_too_large	False	57	1.20921500998467	32	nan	43	15	0	False
P-0005648-T02-IM5	SOX17	55370495	55373448	48650065	70250500	21600435	0.754230146826429	7	nan	INDETERMINATE	PASS	True	44	1.3954482782326	45	nan	75	9	3	False
P-0005693-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005693-T02-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005710-T01-IM5	AKT3	243651535	244014381	242505965	245978149	3472184	0.241433942472459	5	nan	GAIN (many states)	PASS	False	7	0.166056752365977	25	nan	17	28	0	False
P-0005710-T01-IM5	APC	112043195	112181936	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	True	20	0.60825403105058	34	4.0	435	60	5	False
P-0005710-T01-IM5	BCL2	60790579	60987361	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	False	60	0.522851872977448	33	5.0	251	15	2	False
P-0005710-T01-IM5	CDC73	193090930	193223945	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	True	5	0.249122917757978	26	5.0	702	33	0	False
P-0005710-T01-IM5	COP1	175913967	176176629	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	43	1	False
P-0005710-T01-IM5	CSF1R	149432854	149492935	131894998	180527600	48632602	0.241433942472459	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	21	0.323569919525454	29	3.0	435	40	1	False
P-0005710-T01-IM5	DDR2	162601163	162757190	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	35	1	False
P-0005710-T01-IM5	FGFR4	176513887	176525145	131894998	180527600	48632602	0.241433942472459	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	21	0.323569919525454	29	3.0	435	26	0	False
P-0005710-T01-IM5	FH	241660903	241683061	228645950	242505692	13859742	0.241433942472459	7	nan	INDETERMINATE	PASS	True	6	0.385666586241969	31	nan	73	20	1	False
P-0005710-T01-IM5	FLT4	180028506	180076624	131894998	180527600	48632602	0.241433942472459	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	21	0.323569919525454	29	3.0	435	53	2	False
P-0005710-T01-IM5	H3-3A																			
P-0005710-T01-IM5	H3-4																			
P-0005710-T01-IM5	H3C13																			
P-0005710-T01-IM5	H3C14																			
P-0005710-T01-IM5	H3C15																			
P-0005710-T01-IM5	H3P6																			
P-0005710-T01-IM5	IKBKE	206643819	206670222	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	37	8	False
P-0005710-T01-IM5	IL10	206940947	206945839	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	10	2	False
P-0005710-T01-IM5	IL7R	35852797	35879705	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	False	20	0.60825403105058	34	4.0	435	17	1	False
P-0005710-T01-IM5	MALT1	56338618	56421709	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	False	60	0.522851872977448	33	5.0	251	37	3	False
P-0005710-T01-IM5	MAP3K1	56111401	56191979	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	True	20	0.60825403105058	34	4.0	435	44	5	False
P-0005710-T01-IM5	MCL1	150547027	150552214	120904850	150552745	29647895	0.241433942472459	8	nan	INDETERMINATE	PASS	False	4	0.465844484308291	32	nan	88	11	0	False
P-0005710-T01-IM5	MDM4	204485507	204527248	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	22	4	False
P-0005710-T01-IM5	NPM1	170814120	170838141	131894998	180527600	48632602	0.241433942472459	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	21	0.323569919525454	29	3.0	435	23	2	False
P-0005710-T01-IM5	NSD1	176560026	176727216	131894998	180527600	48632602	0.241433942472459	6	3.0	AMP (BALANCED)	suppress_segment_too_large	True	21	0.323569919525454	29	3.0	435	67	0	False
P-0005710-T01-IM5	NTRK1	156785432	156851642	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	40	6	False
P-0005710-T01-IM5	PARP1	226548392	226595780	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	True	5	0.249122917757978	26	5.0	702	48	3	False
P-0005710-T01-IM5	PDGFRB	149493400	149535435	131894998	180527600	48632602	0.241433942472459	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	21	0.323569919525454	29	3.0	435	45	12	False
P-0005710-T01-IM5	PIK3C3	39535171	39667794	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	False	60	0.522851872977448	33	5.0	251	50	0	False
P-0005710-T01-IM5	PIK3R1	67511548	67597649	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	True	20	0.60825403105058	34	4.0	435	32	2	False
P-0005710-T01-IM5	PLK2	57749809	57756087	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	False	20	0.60825403105058	34	4.0	435	22	0	False
P-0005710-T01-IM5	PMAIP1	57567180	57571538	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	True	60	0.522851872977448	33	5.0	251	6	2	False
P-0005710-T01-IM5	POLD1	50887461	50921273	50902150	58288250	7386100	0.241433942472459	4	nan	TETRAPLOID or CNLOH BEFORE	PASS	True	62	0.0602298485588348	22	nan	261	42	0	False
P-0005710-T01-IM5	PPP2R1A	52693292	52732786	50902150	58288250	7386100	0.241433942472459	4	nan	TETRAPLOID or CNLOH BEFORE	PASS	True	62	0.0602298485588348	22	nan	261	29	1	False
P-0005710-T01-IM5	RAD50	131891711	131982036	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	True	20	0.60825403105058	34	4.0	435	50	1	True
P-0005710-T01-IM5	RASA1	86563705	86687748	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	True	20	0.60825403105058	34	4.0	435	55	11	False
P-0005710-T01-IM5	RICTOR	38938021	39074510	1574179	131893150	130318971	0.241433942472459	9	5.0	INDETERMINATE	PASS	False	20	0.60825403105058	34	4.0	435	77	7	False
P-0005710-T01-IM5	RIT1	155867599	155881195	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	False	5	0.249122917757978	26	5.0	702	11	2	False
P-0005710-T01-IM5	SDHA	218356	256815	218356	1572500	1354144	0.241433942472459	6	nan	AMP (many states)	PASS	True	19	0.311328118181159	30	nan	20	31	0	False
P-0005710-T01-IM5	SDHC	161284047	161345130	152330945	228623243	76292298	0.241433942472459	6	1.0	AMP	suppress_segment_too_large	True	5	0.249122917757978	26	5.0	702	13	1	False
P-0005710-T01-IM5	SETBP1	42260138	42648475	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	False	60	0.522851872977448	33	5.0	251	2	1	False
P-0005710-T01-IM5	SMAD2	45335328	45457517	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	True	60	0.522851872977448	33	5.0	251	20	2	False
P-0005710-T01-IM5	SMAD4	48554764	48611415	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	True	60	0.522851872977448	33	5.0	251	22	1	False
P-0005710-T01-IM5	SMYD3	245912644	246670614	242505965	245978149	3472184	0.241433942472459	5	nan	GAIN (many states)	PASS	False	7	0.166056752365977	25	nan	17	2	0	False
P-0005710-T01-IM5	TERT	1253262	1295184	218356	1572500	1354144	0.241433942472459	6	nan	AMP (many states)	PASS	False	19	0.311328118181159	30	nan	20	38	1	False
P-0005710-T01-IM5	YES1	721588	812547	724360	74463355	73738995	0.241433942472459	8	3.0	AMP	suppress_segment_too_large	False	60	0.522851872977448	33	5.0	251	22	0	False
P-0005716-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005834-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005841-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005846-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005885-T01-IM5	No_genes_above_ECHO_amplification_threshold																			
P-0005977-T01-IM5	STAT6	57489191	57525922	57485784	57489249	3465	0.266627075605845	17	nan	AMP	PASS	False	70	1.35767223559253	43	nan	2	1	0	False
P-0006011-T01-IM5	BRIP1	59758627	59940882	47501902	62009541	14507639	0.431159192933567	6	nan	AMP (many states)	suppress_segment_too_large	True	30	0.819756588324124	15	nan	140	42	4	False
P-0006011-T01-IM5	CD79B	62006100	62009714	47501902	62009541	14507639	0.431159192933567	6	nan	AMP (many states)	suppress_segment_too_large	False	30	0.819756588324124	15	nan	140	9	2	False
P-0006011-T01-IM5	PPM1D	58677544	58743641	47501902	62009541	14507639	0.431159192933567	6	nan	AMP (many states)	suppress_segment_too_large	False	30	0.819756588324124	15	nan	140	17	0	False
P-0006011-T01-IM5	RAD51C	56769934	56812972	47501902	62009541	14507639	0.431159192933567	6	nan	AMP (many states)	suppress_segment_too_large	True	30	0.819756588324124	15	nan	140	17	0	False
P-0006011-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
